 Syokiiti
                       5.00000                    2669.51790                    1034.49190                       0.00000
                      10.00000                    9000.37700                    2268.64500                    1780.42900
                      15.00000                   12007.75800                    6980.39400                    1218.49000
                      20.00000                   10764.98790                    5696.37400                    2719.38700
