 Syokiiti
                       5.00000                     210.53800                    2980.97290                     512.49890                       0.00000                       0.00000                       0.00000                       0.00000
                      10.00000                    3855.61800                    4274.68300                    3775.03000                    1144.12000                       0.00000                       0.00000                       0.00000
                      15.00000                    6607.98400                    5866.36700                    4364.66200                    2072.95400                    1294.67500                       0.00000                       0.00000
                      20.00000                    3873.79300                    5836.95500                    3068.60100                    3142.07600                    1533.87600                    1701.90100                      23.54690
